Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units,Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Binned total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall (lower value),Precipication/ rainfall (higher value),Rainfall average per year (if reported),Reported units,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,Precipication/ rainfall (prior to expanded column)
GE,June 3 2021,Caprinae,Ovis vignei,Urial,Spring,spring,2000,2002,NA,Ziziphus,NA,Ziziphus,3,NA,proportion,percantage,percent mean in diet,"Relative density (mean""SD) of major ()2%) plant genera found in seasonal diets determined by microhistological analysis of fecal samples",21,131,complete,microhistological analysis,fecal microhistology,"The diets of urial and domestic sheep and goat were determined for the entire year through fecal analysis of plant epidermal cells found in feces (Hansen 1971, Martinez 2002b), identified by comparison with reference plants collected in the study area (Johnson and Smith 1980). Fresh fecal pellets were sprinkled with",4,temporal,Spring,Spring season food habits,10,fecal pellets,40,fecal pellets,individual fecal pellets,"10 fecal pellets collected per season to examine, with a total of 40 pellets for all 4 seasons",32.52 N,71.39 E,32.41 N,73.23 E,reported,"Kalabagh Game Reserve, Pakistan",Pakistan,Asia,subtropical forest,tropical rainforest,452,1239,,mm,yes,"domestic sheep, domestic goat",very high,authors/reported data very clear,Ghulam Ali Awan (2006),https://www.researchgate.net/profile/Marco-Festa-Bianchet/publication/240754368_Diet_of_Punjab_urial_Ovis_vignei_punjabiensis_in_the_Salt_Range_Pakistan_and_potential_competition_with_domestic_sheep_and_goats_Regime_alimentaire_de_l%27urial_du_Penjab_Ovis_vignei_punjabiensis_dans_l/links/544fc1a60cf249aa53da8231/Diet-of-Punjab-urial-Ovis-vignei-punjabiensis-in-the-Salt-Range-Pakistan-and-potential-competition-with-domestic-sheep-and-goats-Regime-alimentaire-de-lurial-du-Penjab-Ovis-vignei-punjabiensis.pdf,,yes,yes,standardized,DF,1/24/2023,
GE,June 3 2021,Caprinae,Ovis vignei,Urial,Summer,summer,2000,2002,Poaceae,Cynodon,NA,Cynodon,19,NA,proportion,percantage,percent mean in diet,"Relative density (mean""SD) of major ()2%) plant genera found in seasonal diets determined by microhistological analysis of fecal samples",21,131,complete,microhistological analysis,fecal microhistology,"The diets of urial and domestic sheep and goat were determined for the entire year through fecal analysis of plant epidermal cells found in feces (Hansen 1971, Martinez 2002b), identified by comparison with reference plants collected in the study area (Johnson and Smith 1980). Fresh fecal pellets were sprinkled with",4,temporal,Summer,Summer season food habits,10,fecal pellets,40,fecal pellets,individual fecal pellets,"10 fecal pellets collected per season to examine, with a total of 40 pellets for all 4 seasons",32.52 N,71.39 E,32.41 N,73.23 E,reported,"Kalabagh Game Reserve, Pakistan",Pakistan,Asia,subtropical forest,tropical rainforest,452,1239,,mm,yes,"domestic sheep, domestic goat",very high,authors/reported data very clear,Ghulam Ali Awan (2006),https://www.researchgate.net/profile/Marco-Festa-Bianchet/publication/240754368_Diet_of_Punjab_urial_Ovis_vignei_punjabiensis_in_the_Salt_Range_Pakistan_and_potential_competition_with_domestic_sheep_and_goats_Regime_alimentaire_de_l%27urial_du_Penjab_Ovis_vignei_punjabiensis_dans_l/links/544fc1a60cf249aa53da8231/Diet-of-Punjab-urial-Ovis-vignei-punjabiensis-in-the-Salt-Range-Pakistan-and-potential-competition-with-domestic-sheep-and-goats-Regime-alimentaire-de-lurial-du-Penjab-Ovis-vignei-punjabiensis.pdf,,yes,yes,standardized,DF,1/24/2023,
GE,June 3 2021,Caprinae,Ovis vignei,Urial,Summer,summer,2000,2002,Poaceae,Dactyloctenium,NA,Dactyloctenium,2,NA,proportion,percantage,percent mean in diet,"Relative density (mean""SD) of major ()2%) plant genera found in seasonal diets determined by microhistological analysis of fecal samples",21,131,complete,microhistological analysis,fecal microhistology,"The diets of urial and domestic sheep and goat were determined for the entire year through fecal analysis of plant epidermal cells found in feces (Hansen 1971, Martinez 2002b), identified by comparison with reference plants collected in the study area (Johnson and Smith 1980). Fresh fecal pellets were sprinkled with",4,temporal,Summer,Summer season food habits,10,fecal pellets,40,fecal pellets,individual fecal pellets,"10 fecal pellets collected per season to examine, with a total of 40 pellets for all 4 seasons",32.52 N,71.39 E,32.41 N,73.23 E,reported,"Kalabagh Game Reserve, Pakistan",Pakistan,Asia,subtropical forest,tropical rainforest,452,1239,,mm,yes,"domestic sheep, domestic goat",very high,authors/reported data very clear,Ghulam Ali Awan (2006),https://www.researchgate.net/profile/Marco-Festa-Bianchet/publication/240754368_Diet_of_Punjab_urial_Ovis_vignei_punjabiensis_in_the_Salt_Range_Pakistan_and_potential_competition_with_domestic_sheep_and_goats_Regime_alimentaire_de_l%27urial_du_Penjab_Ovis_vignei_punjabiensis_dans_l/links/544fc1a60cf249aa53da8231/Diet-of-Punjab-urial-Ovis-vignei-punjabiensis-in-the-Salt-Range-Pakistan-and-potential-competition-with-domestic-sheep-and-goats-Regime-alimentaire-de-lurial-du-Penjab-Ovis-vignei-punjabiensis.pdf,,yes,yes,standardized,DF,1/24/2023,
GE,June 3 2021,Caprinae,Ovis vignei,Urial,Summer,summer,2000,2002,Poaceae,Digitaria,NA,Digitaria,8,NA,proportion,percantage,percent mean in diet,"Relative density (mean""SD) of major ()2%) plant genera found in seasonal diets determined by microhistological analysis of fecal samples",21,131,complete,microhistological analysis,fecal microhistology,"The diets of urial and domestic sheep and goat were determined for the entire year through fecal analysis of plant epidermal cells found in feces (Hansen 1971, Martinez 2002b), identified by comparison with reference plants collected in the study area (Johnson and Smith 1980). Fresh fecal pellets were sprinkled with",4,temporal,Summer,Summer season food habits,10,fecal pellets,40,fecal pellets,individual fecal pellets,"10 fecal pellets collected per season to examine, with a total of 40 pellets for all 4 seasons",32.52 N,71.39 E,32.41 N,73.23 E,reported,"Kalabagh Game Reserve, Pakistan",Pakistan,Asia,subtropical forest,tropical rainforest,452,1239,,mm,yes,"domestic sheep, domestic goat",very high,authors/reported data very clear,Ghulam Ali Awan (2006),https://www.researchgate.net/profile/Marco-Festa-Bianchet/publication/240754368_Diet_of_Punjab_urial_Ovis_vignei_punjabiensis_in_the_Salt_Range_Pakistan_and_potential_competition_with_domestic_sheep_and_goats_Regime_alimentaire_de_l%27urial_du_Penjab_Ovis_vignei_punjabiensis_dans_l/links/544fc1a60cf249aa53da8231/Diet-of-Punjab-urial-Ovis-vignei-punjabiensis-in-the-Salt-Range-Pakistan-and-potential-competition-with-domestic-sheep-and-goats-Regime-alimentaire-de-lurial-du-Penjab-Ovis-vignei-punjabiensis.pdf,,yes,yes,standardized,DF,1/24/2023,
GE,June 3 2021,Caprinae,Ovis vignei,Urial,Summer,summer,2000,2002,Poaceae,Dichanthium,NA,Dichanthium,3,NA,proportion,percantage,percent mean in diet,"Relative density (mean""SD) of major ()2%) plant genera found in seasonal diets determined by microhistological analysis of fecal samples",21,131,complete,microhistological analysis,fecal microhistology,"The diets of urial and domestic sheep and goat were determined for the entire year through fecal analysis of plant epidermal cells found in feces (Hansen 1971, Martinez 2002b), identified by comparison with reference plants collected in the study area (Johnson and Smith 1980). Fresh fecal pellets were sprinkled with",4,temporal,Summer,Summer season food habits,10,fecal pellets,40,fecal pellets,individual fecal pellets,"10 fecal pellets collected per season to examine, with a total of 40 pellets for all 4 seasons",32.52 N,71.39 E,32.41 N,73.23 E,reported,"Kalabagh Game Reserve, Pakistan",Pakistan,Asia,subtropical forest,tropical rainforest,452,1239,,mm,yes,"domestic sheep, domestic goat",very high,authors/reported data very clear,Ghulam Ali Awan (2006),https://www.researchgate.net/profile/Marco-Festa-Bianchet/publication/240754368_Diet_of_Punjab_urial_Ovis_vignei_punjabiensis_in_the_Salt_Range_Pakistan_and_potential_competition_with_domestic_sheep_and_goats_Regime_alimentaire_de_l%27urial_du_Penjab_Ovis_vignei_punjabiensis_dans_l/links/544fc1a60cf249aa53da8231/Diet-of-Punjab-urial-Ovis-vignei-punjabiensis-in-the-Salt-Range-Pakistan-and-potential-competition-with-domestic-sheep-and-goats-Regime-alimentaire-de-lurial-du-Penjab-Ovis-vignei-punjabiensis.pdf,,yes,yes,standardized,DF,1/24/2023,
GE,June 3 2021,Caprinae,Ovis vignei,Urial,Summer,summer,2000,2002,Poaceae,Eleusine,NA,Eleusine,5,NA,proportion,percantage,percent mean in diet,"Relative density (mean""SD) of major ()2%) plant genera found in seasonal diets determined by microhistological analysis of fecal samples",21,131,complete,microhistological analysis,fecal microhistology,"The diets of urial and domestic sheep and goat were determined for the entire year through fecal analysis of plant epidermal cells found in feces (Hansen 1971, Martinez 2002b), identified by comparison with reference plants collected in the study area (Johnson and Smith 1980). Fresh fecal pellets were sprinkled with",4,temporal,Summer,Summer season food habits,10,fecal pellets,40,fecal pellets,individual fecal pellets,"10 fecal pellets collected per season to examine, with a total of 40 pellets for all 4 seasons",32.52 N,71.39 E,32.41 N,73.23 E,reported,"Kalabagh Game Reserve, Pakistan",Pakistan,Asia,subtropical forest,tropical rainforest,452,1239,,mm,yes,"domestic sheep, domestic goat",very high,authors/reported data very clear,Ghulam Ali Awan (2006),https://www.researchgate.net/profile/Marco-Festa-Bianchet/publication/240754368_Diet_of_Punjab_urial_Ovis_vignei_punjabiensis_in_the_Salt_Range_Pakistan_and_potential_competition_with_domestic_sheep_and_goats_Regime_alimentaire_de_l%27urial_du_Penjab_Ovis_vignei_punjabiensis_dans_l/links/544fc1a60cf249aa53da8231/Diet-of-Punjab-urial-Ovis-vignei-punjabiensis-in-the-Salt-Range-Pakistan-and-potential-competition-with-domestic-sheep-and-goats-Regime-alimentaire-de-lurial-du-Penjab-Ovis-vignei-punjabiensis.pdf,,yes,yes,standardized,DF,1/24/2023,
GE,June 3 2021,Caprinae,Ovis vignei,Urial,Summer,summer,2000,2002,Poaceae,Paspalidium,NA,Paspalidium,18,NA,proportion,percantage,percent mean in diet,"Relative density (mean""SD) of major ()2%) plant genera found in seasonal diets determined by microhistological analysis of fecal samples",21,131,complete,microhistological analysis,fecal microhistology,"The diets of urial and domestic sheep and goat were determined for the entire year through fecal analysis of plant epidermal cells found in feces (Hansen 1971, Martinez 2002b), identified by comparison with reference plants collected in the study area (Johnson and Smith 1980). Fresh fecal pellets were sprinkled with",4,temporal,Summer,Summer season food habits,10,fecal pellets,40,fecal pellets,individual fecal pellets,"10 fecal pellets collected per season to examine, with a total of 40 pellets for all 4 seasons",32.52 N,71.39 E,32.41 N,73.23 E,reported,"Kalabagh Game Reserve, Pakistan",Pakistan,Asia,subtropical forest,tropical rainforest,452,1239,,mm,yes,"domestic sheep, domestic goat",very high,authors/reported data very clear,Ghulam Ali Awan (2006),https://www.researchgate.net/profile/Marco-Festa-Bianchet/publication/240754368_Diet_of_Punjab_urial_Ovis_vignei_punjabiensis_in_the_Salt_Range_Pakistan_and_potential_competition_with_domestic_sheep_and_goats_Regime_alimentaire_de_l%27urial_du_Penjab_Ovis_vignei_punjabiensis_dans_l/links/544fc1a60cf249aa53da8231/Diet-of-Punjab-urial-Ovis-vignei-punjabiensis-in-the-Salt-Range-Pakistan-and-potential-competition-with-domestic-sheep-and-goats-Regime-alimentaire-de-lurial-du-Penjab-Ovis-vignei-punjabiensis.pdf,,yes,yes,standardized,DF,1/24/2023,
GE,June 3 2021,Caprinae,Ovis vignei,Urial,Summer,summer,2000,2002,NA,Chenopodium,NA,Chenopodium,2,NA,proportion,percantage,percent mean in diet,"Relative density (mean""SD) of major ()2%) plant genera found in seasonal diets determined by microhistological analysis of fecal samples",21,131,complete,microhistological analysis,fecal microhistology,"The diets of urial and domestic sheep and goat were determined for the entire year through fecal analysis of plant epidermal cells found in feces (Hansen 1971, Martinez 2002b), identified by comparison with reference plants collected in the study area (Johnson and Smith 1980). Fresh fecal pellets were sprinkled with",4,temporal,Summer,Summer season food habits,10,fecal pellets,40,fecal pellets,individual fecal pellets,"10 fecal pellets collected per season to examine, with a total of 40 pellets for all 4 seasons",32.52 N,71.39 E,32.41 N,73.23 E,reported,"Kalabagh Game Reserve, Pakistan",Pakistan,Asia,subtropical forest,tropical rainforest,452,1239,,mm,yes,"domestic sheep, domestic goat",very high,authors/reported data very clear,Ghulam Ali Awan (2006),https://www.researchgate.net/profile/Marco-Festa-Bianchet/publication/240754368_Diet_of_Punjab_urial_Ovis_vignei_punjabiensis_in_the_Salt_Range_Pakistan_and_potential_competition_with_domestic_sheep_and_goats_Regime_alimentaire_de_l%27urial_du_Penjab_Ovis_vignei_punjabiensis_dans_l/links/544fc1a60cf249aa53da8231/Diet-of-Punjab-urial-Ovis-vignei-punjabiensis-in-the-Salt-Range-Pakistan-and-potential-competition-with-domestic-sheep-and-goats-Regime-alimentaire-de-lurial-du-Penjab-Ovis-vignei-punjabiensis.pdf,,yes,yes,standardized,DF,1/24/2023,
GE,June 3 2021,Caprinae,Ovis vignei,Urial,Summer,summer,2000,2002,NA,Crotolaria,NA,Crotolaria,3,NA,proportion,percantage,percent mean in diet,"Relative density (mean""SD) of major ()2%) plant genera found in seasonal diets determined by microhistological analysis of fecal samples",21,131,complete,microhistological analysis,fecal microhistology,"The diets of urial and domestic sheep and goat were determined for the entire year through fecal analysis of plant epidermal cells found in feces (Hansen 1971, Martinez 2002b), identified by comparison with reference plants collected in the study area (Johnson and Smith 1980). Fresh fecal pellets were sprinkled with",4,temporal,Summer,Summer season food habits,10,fecal pellets,40,fecal pellets,individual fecal pellets,"10 fecal pellets collected per season to examine, with a total of 40 pellets for all 4 seasons",32.52 N,71.39 E,32.41 N,73.23 E,reported,"Kalabagh Game Reserve, Pakistan",Pakistan,Asia,subtropical forest,tropical rainforest,452,1239,,mm,yes,"domestic sheep, domestic goat",very high,authors/reported data very clear,Ghulam Ali Awan (2006),https://www.researchgate.net/profile/Marco-Festa-Bianchet/publication/240754368_Diet_of_Punjab_urial_Ovis_vignei_punjabiensis_in_the_Salt_Range_Pakistan_and_potential_competition_with_domestic_sheep_and_goats_Regime_alimentaire_de_l%27urial_du_Penjab_Ovis_vignei_punjabiensis_dans_l/links/544fc1a60cf249aa53da8231/Diet-of-Punjab-urial-Ovis-vignei-punjabiensis-in-the-Salt-Range-Pakistan-and-potential-competition-with-domestic-sheep-and-goats-Regime-alimentaire-de-lurial-du-Penjab-Ovis-vignei-punjabiensis.pdf,,yes,yes,standardized,DF,1/24/2023,
GE,June 3 2021,Caprinae,Ovis vignei,Urial,Summer,summer,2000,2002,NA,Medicago,NA,Medicago,4,NA,proportion,percantage,percent mean in diet,"Relative density (mean""SD) of major ()2%) plant genera found in seasonal diets determined by microhistological analysis of fecal samples",21,131,complete,microhistological analysis,fecal microhistology,"The diets of urial and domestic sheep and goat were determined for the entire year through fecal analysis of plant epidermal cells found in feces (Hansen 1971, Martinez 2002b), identified by comparison with reference plants collected in the study area (Johnson and Smith 1980). Fresh fecal pellets were sprinkled with",4,temporal,Summer,Summer season food habits,10,fecal pellets,40,fecal pellets,individual fecal pellets,"10 fecal pellets collected per season to examine, with a total of 40 pellets for all 4 seasons",32.52 N,71.39 E,32.41 N,73.23 E,reported,"Kalabagh Game Reserve, Pakistan",Pakistan,Asia,subtropical forest,tropical rainforest,452,1239,,mm,yes,"domestic sheep, domestic goat",very high,authors/reported data very clear,Ghulam Ali Awan (2006),https://www.researchgate.net/profile/Marco-Festa-Bianchet/publication/240754368_Diet_of_Punjab_urial_Ovis_vignei_punjabiensis_in_the_Salt_Range_Pakistan_and_potential_competition_with_domestic_sheep_and_goats_Regime_alimentaire_de_l%27urial_du_Penjab_Ovis_vignei_punjabiensis_dans_l/links/544fc1a60cf249aa53da8231/Diet-of-Punjab-urial-Ovis-vignei-punjabiensis-in-the-Salt-Range-Pakistan-and-potential-competition-with-domestic-sheep-and-goats-Regime-alimentaire-de-lurial-du-Penjab-Ovis-vignei-punjabiensis.pdf,,yes,yes,standardized,DF,1/24/2023,
GE,June 3 2021,Caprinae,Ovis vignei,Urial,Summer,summer,2000,2002,NA,Tribulus,NA,Tribulus,7,NA,proportion,percantage,percent mean in diet,"Relative density (mean""SD) of major ()2%) plant genera found in seasonal diets determined by microhistological analysis of fecal samples",21,131,complete,microhistological analysis,fecal microhistology,"The diets of urial and domestic sheep and goat were determined for the entire year through fecal analysis of plant epidermal cells found in feces (Hansen 1971, Martinez 2002b), identified by comparison with reference plants collected in the study area (Johnson and Smith 1980). Fresh fecal pellets were sprinkled with",4,temporal,Summer,Summer season food habits,10,fecal pellets,40,fecal pellets,individual fecal pellets,"10 fecal pellets collected per season to examine, with a total of 40 pellets for all 4 seasons",32.52 N,71.39 E,32.41 N,73.23 E,reported,"Kalabagh Game Reserve, Pakistan",Pakistan,Asia,subtropical forest,tropical rainforest,452,1239,,mm,yes,"domestic sheep, domestic goat",very high,authors/reported data very clear,Ghulam Ali Awan (2006),https://www.researchgate.net/profile/Marco-Festa-Bianchet/publication/240754368_Diet_of_Punjab_urial_Ovis_vignei_punjabiensis_in_the_Salt_Range_Pakistan_and_potential_competition_with_domestic_sheep_and_goats_Regime_alimentaire_de_l%27urial_du_Penjab_Ovis_vignei_punjabiensis_dans_l/links/544fc1a60cf249aa53da8231/Diet-of-Punjab-urial-Ovis-vignei-punjabiensis-in-the-Salt-Range-Pakistan-and-potential-competition-with-domestic-sheep-and-goats-Regime-alimentaire-de-lurial-du-Penjab-Ovis-vignei-punjabiensis.pdf,,yes,yes,standardized,DF,1/24/2023,
